audio_path,transcript,emotion
data/raw/TESS Toronto emotional speech set data\OAF_neutral\OAF_tool_neutral.wav,tool,neutral
data/raw/TESS Toronto emotional speech set data\OAF_neutral\OAF_tough_neutral.wav,tough,neutral
data/raw/TESS Toronto emotional speech set data\OAF_neutral\OAF_turn_neutral.wav,turn,neutral
data/raw/TESS Toronto emotional speech set data\OAF_neutral\OAF_vine_neutral.wav,vine,neutral
data/raw/TESS Toronto emotional speech set data\OAF_neutral\OAF_voice_neutral.wav,voice,neutral
data/raw/TESS Toronto emotional speech set data\OAF_neutral\OAF_void_neutral.wav,void,neutral
data/raw/TESS Toronto emotional speech set data\OAF_neutral\OAF_vote_neutral.wav,vote,neutral
data/raw/TESS Toronto emotional speech set data\OAF_neutral\OAF_wag_neutral.wav,wag,neutral
data/raw/TESS Toronto emotional speech set data\OAF_neutral\OAF_walk_neutral.wav,walk,neutral
data/raw/TESS Toronto emotional speech set data\OAF_neutral\OAF_wash_neutral.wav,wash,neutral
data/raw/TESS Toronto emotional speech set data\OAF_neutral\OAF_week_neutral.wav,week,neutral
data/raw/TESS Toronto emotional speech set data\OAF_neutral\OAF_wheat_neutral.wav,wheat,neutral
data/raw/TESS Toronto emotional speech set data\OAF_neutral\OAF_when_neutral.wav,when,neutral
data/raw/TESS Toronto emotional speech set data\OAF_neutral\OAF_which_neutral.wav,which,neutral
data/raw/TESS Toronto emotional speech set data\OAF_neutral\OAF_whip_neutral.wav,whip,neutral
data/raw/TESS Toronto emotional speech set data\OAF_neutral\OAF_white_neutral.wav,white,neutral
data/raw/TESS Toronto emotional speech set data\OAF_neutral\OAF_wife_neutral.wav,wife,neutral
data/raw/TESS Toronto emotional speech set data\OAF_neutral\OAF_wire_neutral.wav,wire,neutral
data/raw/TESS Toronto emotional speech set data\OAF_neutral\OAF_witch_neutral.wav,witch,neutral
data/raw/TESS Toronto emotional speech set data\OAF_neutral\OAF_yearn_neutral.wav,yearn,neutral
data/raw/TESS Toronto emotional speech set data\OAF_neutral\OAF_yes_neutral.wav,yes,neutral
data/raw/TESS Toronto emotional speech set data\OAF_neutral\OAF_young_neutral.wav,young,neutral
data/raw/TESS Toronto emotional speech set data\OAF_neutral\OAF_youth_neutral.wav,youth,neutral
data/raw/TESS Toronto emotional speech set data\OAF_neutral\OA_bite_neutral.wav,bite,neutral
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_back_ps.wav,back,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_bar_ps.wav,bar,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_base_ps.wav,base,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_bath_ps.wav,bath,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_bean_ps.wav,bean,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_beg_ps.wav,beg,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_bite_ps.wav,bite,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_boat_ps.wav,boat,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_bone_ps.wav,bone,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_book_ps.wav,book,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_bought_ps.wav,bought,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_burn_ps.wav,burn,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_cab_ps.wav,cab,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_calm_ps.wav,calm,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_came_ps.wav,came,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_cause_ps.wav,cause,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_chain_ps.wav,chain,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_chair_ps.wav,chair,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_chalk_ps.wav,chalk,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_chat_ps.wav,chat,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_check_ps.wav,check,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_cheek_ps.wav,cheek,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_chief_ps.wav,chief,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_choice_ps.wav,choice,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_cool_ps.wav,cool,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_dab_ps.wav,dab,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_date_ps.wav,date,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_dead_ps.wav,dead,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_death_ps.wav,death,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_deep_ps.wav,deep,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_dime_ps.wav,dime,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_dip_ps.wav,dip,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_ditch_ps.wav,ditch,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_dodge_ps.wav,dodge,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_dog_ps.wav,dog,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_doll_ps.wav,doll,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_door_ps.wav,door,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_fail_ps.wav,fail,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_fall_ps.wav,fall,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_far_ps.wav,far,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_fat_ps.wav,fat,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_fit_ps.wav,fit,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_five_ps.wav,five,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_food_ps.wav,food,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_gap_ps.wav,gap,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_gas_ps.wav,gas,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_gaze_ps.wav,gaze,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_germ_ps.wav,germ,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_get_ps.wav,get,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_gin_ps.wav,gin,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_goal_ps.wav,goal,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_good_ps.wav,good,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_goose_ps.wav,goose,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_gun_ps.wav,gun,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_half_ps.wav,half,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_hall_ps.wav,hall,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_hash_ps.wav,hash,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_hate_ps.wav,hate,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_have_ps.wav,have,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_haze_ps.wav,haze,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_hire_ps.wav,hire,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_hit_ps.wav,hit,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_hole_ps.wav,hole,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_home_ps.wav,home,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_hurl_ps.wav,hurl,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_hush_ps.wav,hush,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_jail_ps.wav,jail,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_jar_ps.wav,jar,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_join_ps.wav,join,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_judge_ps.wav,judge,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_jug_ps.wav,jug,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_juice_ps.wav,juice,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_keen_ps.wav,keen,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_keep_ps.wav,keep,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_keg_ps.wav,keg,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_kick_ps.wav,kick,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_kill_ps.wav,kill,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_king_ps.wav,king,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_kite_ps.wav,kite,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_knock_ps.wav,knock,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_late_ps.wav,late,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_laud_ps.wav,laud,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_lean_ps.wav,lean,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_learn_ps.wav,learn,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_lease_ps.wav,lease,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_lid_ps.wav,lid,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_life_ps.wav,life,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_limb_ps.wav,limb,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_live_ps.wav,live,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_loaf_ps.wav,loaf,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_long_ps.wav,long,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_lore_ps.wav,lore,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_lose_ps.wav,lose,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_lot_ps.wav,lot,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_love_ps.wav,love,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_luck_ps.wav,luck,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_make_ps.wav,make,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_match_ps.wav,match,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_merge_ps.wav,merge,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_mess_ps.wav,mess,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_met_ps.wav,met,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_mill_ps.wav,mill,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_mob_ps.wav,mob,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_mode_ps.wav,mode,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_mood_ps.wav,mood,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_moon_ps.wav,moon,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_mop_ps.wav,mop,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_mouse_ps.wav,mouse,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_nag_ps.wav,nag,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_name_ps.wav,name,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_near_ps.wav,near,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_neat_ps.wav,neat,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_nice_ps.wav,nice,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_note_ps.wav,note,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_numb_ps.wav,numb,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_pad_ps.wav,pad,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_page_ps.wav,page,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_pain_ps.wav,pain,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_pass_ps.wav,pass,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_pearl_ps.wav,pearl,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_peg_ps.wav,peg,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_perch_ps.wav,perch,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_phone_ps.wav,phone,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_pick_ps.wav,pick,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_pike_ps.wav,pike,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_pole_ps.wav,pole,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_pool_ps.wav,pool,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_puff_ps.wav,puff,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_rag_ps.wav,rag,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_raid_ps.wav,raid,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_rain_ps.wav,rain,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_raise_ps.wav,raise,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_rat_ps.wav,rat,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_reach_ps.wav,reach,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_read_ps.wav,read,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_red_ps.wav,red,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_ring_ps.wav,ring,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_ripe_ps.wav,ripe,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_road_ps.wav,road,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_room_ps.wav,room,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_rose_ps.wav,rose,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_rot_ps.wav,rot,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_rough_ps.wav,rough,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_rush_ps.wav,rush,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_said_ps.wav,said,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_sail_ps.wav,sail,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_search_ps.wav,search,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_seize_ps.wav,seize,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_sell_ps.wav,sell,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_shack_ps.wav,shack,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_shall_ps.wav,shall,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_shawl_ps.wav,shawl,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_sheep_ps.wav,sheep,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_shirt_ps.wav,shirt,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_should_ps.wav,should,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_shout_ps.wav,shout,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_size_ps.wav,size,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_soap_ps.wav,soap,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_soup_ps.wav,soup,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_sour_ps.wav,sour,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_south_ps.wav,south,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_sub_ps.wav,sub,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_such_ps.wav,such,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_sure_ps.wav,sure,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_take_ps.wav,take,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_talk_ps.wav,talk,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_tape_ps.wav,tape,ps
data/raw/TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_team_ps.wav,team,ps
